ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x050101,327937,481,25,0x05168B,0x0A968B,333451
0x050101,327937,482,46,0x056A26,0x0AEA26,354854
0x050101,327937,483,19,0x0516AB,0x0A96AB,333483
0x050101,327937,484,46,0x056A26,0x0AEA26,354854
0x050101,327937,485,11,0x0516CB,0x0A96CB,333515
0x050101,327937,486,46,0x056A26,0x0AEA26,354854
0x050101,327937,487,54,0x0516EB,0x0A96EB,333547
0x050101,327937,488,34,0x052300,0x0AA300,336640
0x050101,327937,489,108,0x050095,0x0A8095,327829
0x050101,327937,490,28,0x050104,0x0A8104,327940
0x050101,327937,491,3,0x051300,0x0A9300,332544
0x050101,327937,492,8,0x055E05,0x0ADE05,351749
0x050101,327937,493,4,0x050A84,0x0A8A84,330372
0x050101,327937,494,7,0x052600,0x0AA600,337408
0x050101,327937,495,30,0x050C48,0x0A8C48,330824
0x050101,327937,496,5,0x052617,0x0AA617,337431
0x050101,327937,497,1,0x052C48,0x0AAC48,339016
0x050101,327937,498,5,0x052617,0x0AA617,337431
0x050101,327937,499,12,0x054C48,0x0ACC48,347208
0x050101,327937,500,5,0x052617,0x0AA617,337431
0x050101,327937,501,8,0x056C48,0x0AEC48,355400
0x050101,327937,502,5,0x052617,0x0AA617,337431
0x050101,327937,503,30,0x050C48,0x0A8C48,330824
0x050101,327937,504,5,0x052617,0x0AA617,337431
0x050101,327937,505,1,0x052C48,0x0AAC48,339016
0x050101,327937,506,5,0x052617,0x0AA617,337431
0x050101,327937,507,14,0x056C42,0x0AEC42,355394
0x050101,327937,508,234,0x050017,0x0A8017,327703
0x050101,327937,509,222,0x050023,0x0A8023,327715
0x050101,327937,510,38,0x052500,0x0AA500,337152
0x050101,327937,511,15,0x050942,0x0A8942,330050
